127.0.0.1 - - [28/Nov/2020:15:10:06 -0800] "GET / HTTP/1.1" 200 11415
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:46 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:49 -0800] "GET /CS157A-01/recipe.jsp?username=1&recipeid=41 HTTP/1.1" 200 6581
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:49 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:49 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:49 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:49 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:54 -0800] "GET /CS157A-01/recipe.jsp?username=1&recipeid=42 HTTP/1.1" 200 6277
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:54 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:54 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:54 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:54 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:56 -0800] "GET /CS157A-01/recipe.jsp?username=1&recipeid=1 HTTP/1.1" 200 7089
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:56 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:56 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:56 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:11:56 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:11 -0800] "GET /CS157A-01/recipe.jsp?username=1&recipeid=6 HTTP/1.1" 200 7477
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:11 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:11 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:11 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:11 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:19 -0800] "GET /CS157A-01/recipe.jsp?username=1&recipeid=7 HTTP/1.1" 200 6593
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:19 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:19 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:19 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:19 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:44 -0800] "GET /CS157A-01/recipe.jsp?username=1&recipeid=6 HTTP/1.1" 200 7477
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:44 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:44 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:44 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:44 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:57 -0800] "GET /CS157A-01/submit-recipe.jsp?username=1 HTTP/1.1" 200 7586
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:57 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:57 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:57 -0800] "GET /CS157A-01/scripts/jquery.sceditor.bbcode.min.js HTTP/1.1" 404 806
0:0:0:0:0:0:0:1 - - [28/Nov/2020:15:12:57 -0800] "GET /CS157A-01/scripts/jquery.sceditor.js HTTP/1.1" 404 795
